지점,지점명,일시,SPI6
105,강릉,2015-09-25,-1.496
105,강릉,2015-09-26,-1.476
105,강릉,2015-09-27,-1.485
105,강릉,2015-09-28,-1.556
105,강릉,2015-09-29,-1.569
105,강릉,2015-09-30,-1.692
105,강릉,2015-10-01,-1.694
105,강릉,2015-10-02,-1.707
105,강릉,2015-10-03,-1.666
105,강릉,2015-10-04,-1.689
105,강릉,2015-10-05,-1.69
105,강릉,2015-10-06,-1.699
105,강릉,2015-10-07,-1.723
105,강릉,2015-10-08,-1.726
105,강릉,2015-10-09,-1.741
105,강릉,2015-10-10,-1.788
105,강릉,2015-10-11,-1.884
105,강릉,2015-10-12,-1.997
105,강릉,2015-10-13,-1.995
105,강릉,2015-10-14,-1.96
105,강릉,2015-10-15,-2.072
105,강릉,2015-10-16,-2.225
105,강릉,2015-10-17,-2.296
105,강릉,2015-10-18,-2.324
105,강릉,2015-10-19,-2.368
105,강릉,2015-10-20,-2.484
105,강릉,2015-10-21,-2.305
105,강릉,2015-10-22,-2.215
105,강릉,2015-10-23,-2.252
105,강릉,2015-10-24,-2.184
105,강릉,2015-10-25,-2.196
105,강릉,2015-10-26,-2.196
105,강릉,2015-10-27,-2.208
105,강릉,2015-10-28,-2.143
105,강릉,2015-10-29,-2.054
105,강릉,2015-10-30,-2.055
105,강릉,2015-10-31,-2.081
105,강릉,2015-11-01,-2.139
105,강릉,2015-11-02,-2.189
105,강릉,2015-11-03,-2.102
105,강릉,2015-11-04,-2.061
105,강릉,2015-11-05,-2.065
105,강릉,2015-11-06,-2.042
105,강릉,2015-11-07,-1.745
105,강릉,2015-11-08,-1.439
105,강릉,2015-11-09,-1.334
105,강릉,2015-11-10,-1.312
105,강릉,2015-11-11,-1.253
105,강릉,2015-11-12,-1.255
105,강릉,2015-11-13,-1.102
105,강릉,2015-11-14,-.973
105,강릉,2015-11-15,-.958
105,강릉,2015-11-16,-.944
105,강릉,2015-11-17,-.945
105,강릉,2015-11-18,-.866
105,강릉,2015-11-19,-.846
105,강릉,2015-11-20,-.843
105,강릉,2015-11-21,-.831
105,강릉,2015-11-22,-.645
105,강릉,2015-11-23,-.544
105,강릉,2015-11-24,-.457
105,강릉,2015-11-25,-.401
105,강릉,2015-11-26,-.393
105,강릉,2015-11-27,-.385
105,강릉,2015-11-28,-.382
105,강릉,2015-11-29,-.382
105,강릉,2015-11-30,-.376
105,강릉,2015-12-01,-.367
105,강릉,2015-12-02,-.375
105,강릉,2015-12-03,-.372
105,강릉,2015-12-04,-.362
105,강릉,2015-12-05,-.351
105,강릉,2015-12-06,-.354
105,강릉,2015-12-07,-.352
105,강릉,2015-12-08,-.358
105,강릉,2015-12-09,-.346
105,강릉,2015-12-10,-.362
105,강릉,2015-12-11,-.328
105,강릉,2015-12-12,-.327
105,강릉,2015-12-13,-.32
105,강릉,2015-12-14,-.313
105,강릉,2015-12-15,-.308
105,강릉,2015-12-16,-.29
105,강릉,2015-12-17,-.276
105,강릉,2015-12-18,-.261
105,강릉,2015-12-19,-.258
105,강릉,2015-12-20,-.241
105,강릉,2015-12-21,-.229
105,강릉,2015-12-22,-.214
105,강릉,2015-12-23,-.843
105,강릉,2015-12-24,-.855
105,강릉,2015-12-25,-.85
105,강릉,2015-12-26,-.825
105,강릉,2015-12-27,-.8
105,강릉,2015-12-28,-.781
105,강릉,2015-12-29,-.754
105,강릉,2015-12-30,-.769
105,강릉,2015-12-31,-.721
105,강릉,2016-01-01,-.728
105,강릉,2016-01-02,-.702
105,강릉,2016-01-03,-.681
105,강릉,2016-01-04,-.768
105,강릉,2016-01-05,-.745
105,강릉,2016-01-06,-.723
105,강릉,2016-01-07,-.712
105,강릉,2016-01-08,-.688
105,강릉,2016-01-09,-.65
105,강릉,2016-01-10,-.61
105,강릉,2016-01-11,-.56
105,강릉,2016-01-12,-.526
105,강릉,2016-01-13,-.499
105,강릉,2016-01-14,-.485
105,강릉,2016-01-15,-.464
105,강릉,2016-01-16,-.468
105,강릉,2016-01-17,-.466
105,강릉,2016-01-18,-.446
105,강릉,2016-01-19,-.443
105,강릉,2016-01-20,-.457
105,강릉,2016-01-21,-.43
105,강릉,2016-01-22,-.402
105,강릉,2016-01-23,-.346
105,강릉,2016-01-24,-.319
105,강릉,2016-01-25,-.298
105,강릉,2016-01-26,-.287
105,강릉,2016-01-27,-.274
105,강릉,2016-01-28,-.253
105,강릉,2016-01-29,-.175
105,강릉,2016-01-30,-.094
105,강릉,2016-01-31,-.099
105,강릉,2016-02-01,-.097
105,강릉,2016-02-02,-.098
105,강릉,2016-02-03,-.095
105,강릉,2016-02-04,-.126
105,강릉,2016-02-05,-.111
105,강릉,2016-02-06,-.019
105,강릉,2016-02-07,-.01
105,강릉,2016-02-08,.001
105,강릉,2016-02-09,-.056
105,강릉,2016-02-10,-.043
105,강릉,2016-02-11,-.007
105,강릉,2016-02-12,-.064
105,강릉,2016-02-13,.003
105,강릉,2016-02-14,.057
105,강릉,2016-02-15,.105
105,강릉,2016-02-16,.126
105,강릉,2016-02-17,.159
105,강릉,2016-02-18,.162
105,강릉,2016-02-19,.225
105,강릉,2016-02-20,-.012
105,강릉,2016-02-21,-.376
105,강릉,2016-02-22,-.386
105,강릉,2016-02-23,-.302
105,강릉,2016-02-24,-.245
105,강릉,2016-02-25,-.234
105,강릉,2016-02-26,-.211
105,강릉,2016-02-27,-.179
105,강릉,2016-02-28,-.048
105,강릉,2016-03-01,-.025
105,강릉,2016-03-02,.009
105,강릉,2016-03-03,.013
105,강릉,2016-03-04,-.099
105,강릉,2016-03-05,-.06
105,강릉,2016-03-06,-.058
105,강릉,2016-03-07,-.047
105,강릉,2016-03-08,-.028
105,강릉,2016-03-09,.06
105,강릉,2016-03-10,.11
105,강릉,2016-03-11,.063
105,강릉,2016-03-12,.136
105,강릉,2016-03-13,.171
105,강릉,2016-03-14,.213
105,강릉,2016-03-15,.254
105,강릉,2016-03-16,.274
105,강릉,2016-03-17,.316
105,강릉,2016-03-18,.338
105,강릉,2016-03-19,.371
105,강릉,2016-03-20,.427
105,강릉,2016-03-21,.445
105,강릉,2016-03-22,.45
105,강릉,2016-03-23,.507
105,강릉,2016-03-24,.525
105,강릉,2016-03-25,.546
105,강릉,2016-03-26,.571
105,강릉,2016-03-27,.563
105,강릉,2016-03-28,.573
105,강릉,2016-03-29,.62
105,강릉,2016-03-30,.596
105,강릉,2016-03-31,.594
105,강릉,2016-04-01,.588
105,강릉,2016-04-02,.6
105,강릉,2016-04-03,.608
105,강릉,2016-04-04,.613
105,강릉,2016-04-05,.61
105,강릉,2016-04-06,.605
105,강릉,2016-04-07,.702
105,강릉,2016-04-08,.708
105,강릉,2016-04-09,.738
105,강릉,2016-04-10,.775
105,강릉,2016-04-11,.793
105,강릉,2016-04-12,.791
105,강릉,2016-04-13,.804
105,강릉,2016-04-14,.828
105,강릉,2016-04-15,.82
105,강릉,2016-04-16,.892
105,강릉,2016-04-17,.915
105,강릉,2016-04-18,.939
105,강릉,2016-04-19,.934
105,강릉,2016-04-20,.936
105,강릉,2016-04-21,1.053
105,강릉,2016-04-22,1.056
105,강릉,2016-04-23,1.052
105,강릉,2016-04-24,1.044
105,강릉,2016-04-25,1.067
105,강릉,2016-04-26,1.107
105,강릉,2016-04-27,1.096
105,강릉,2016-04-28,1.093
105,강릉,2016-04-29,1.069
105,강릉,2016-04-30,1.069
105,강릉,2016-05-01,1.091
105,강릉,2016-05-02,1.084
105,강릉,2016-05-03,1.078
105,강릉,2016-05-04,1.096
105,강릉,2016-05-05,1.11
105,강릉,2016-05-06,.735
105,강릉,2016-05-07,.359
105,강릉,2016-05-08,.27
105,강릉,2016-05-09,.285
105,강릉,2016-05-10,.422
105,강릉,2016-05-11,.411
105,강릉,2016-05-12,.211
105,강릉,2016-05-13,-.048
105,강릉,2016-05-14,-.032
105,강릉,2016-05-15,-.014
105,강릉,2016-05-16,-.011
105,강릉,2016-05-17,-.135
105,강릉,2016-05-18,-.144
105,강릉,2016-05-19,-.172
105,강릉,2016-05-20,-.189
105,강릉,2016-05-21,-.569
105,강릉,2016-05-22,-.825
105,강릉,2016-05-23,-1.073
105,강릉,2016-05-24,-1.206
105,강릉,2016-05-25,-1.219
105,강릉,2016-05-26,-1.192
105,강릉,2016-05-27,-1.175
105,강릉,2016-05-28,-1.167
105,강릉,2016-05-29,-1.166
105,강릉,2016-05-30,-1.183
105,강릉,2016-05-31,-1.218
105,강릉,2016-06-01,-1.238
105,강릉,2016-06-02,-1.242
105,강릉,2016-06-03,-1.3
105,강릉,2016-06-04,-1.29
105,강릉,2016-06-05,-1.304
105,강릉,2016-06-06,-1.315
105,강릉,2016-06-07,-1.306
105,강릉,2016-06-08,-1.319
105,강릉,2016-06-09,-1.419
105,강릉,2016-06-10,-1.42
105,강릉,2016-06-11,-1.426
105,강릉,2016-06-12,-1.434
105,강릉,2016-06-13,-1.433
105,강릉,2016-06-14,-1.421
105,강릉,2016-06-15,-1.314
105,강릉,2016-06-16,-1.343
105,강릉,2016-06-17,-1.357
105,강릉,2016-06-18,-1.382
105,강릉,2016-06-19,-1.499
105,강릉,2016-06-20,-1.554
105,강릉,2016-06-21,-1.564
105,강릉,2016-06-22,-1.528
105,강릉,2016-06-23,-1.595
105,강릉,2016-06-24,-1.527
105,강릉,2016-06-25,-1.543
105,강릉,2016-06-26,-1.972
105,강릉,2016-06-27,-2.11
105,강릉,2016-06-28,-2.069
105,강릉,2016-06-29,-2.11
105,강릉,2016-06-30,-2
105,강릉,2016-07-01,-1.399
105,강릉,2016-07-02,-1.186
105,강릉,2016-07-03,-1.192
105,강릉,2016-07-04,-.399
105,강릉,2016-07-05,.152
105,강릉,2016-07-06,.18
105,강릉,2016-07-07,.13
105,강릉,2016-07-08,.121
105,강릉,2016-07-09,.062
105,강릉,2016-07-10,-.002
105,강릉,2016-07-11,-.045
105,강릉,2016-07-12,-.144
105,강릉,2016-07-13,-.166
105,강릉,2016-07-14,.124
105,강릉,2016-07-15,.021
105,강릉,2016-07-16,.563
105,강릉,2016-07-17,.545
105,강릉,2016-07-18,.516
105,강릉,2016-07-19,.497
105,강릉,2016-07-20,.506
105,강릉,2016-07-21,.494
105,강릉,2016-07-22,.457
105,강릉,2016-07-23,.431
105,강릉,2016-07-24,.404
105,강릉,2016-07-25,.348
105,강릉,2016-07-26,.285
105,강릉,2016-07-27,.246
105,강릉,2016-07-28,.151
105,강릉,2016-07-29,.076
105,강릉,2016-07-30,.072
105,강릉,2016-07-31,.184
105,강릉,2016-08-01,.191
105,강릉,2016-08-02,.156
105,강릉,2016-08-03,.114
105,강릉,2016-08-04,.112
105,강릉,2016-08-05,.041
105,강릉,2016-08-06,.038
105,강릉,2016-08-07,.019
105,강릉,2016-08-08,.132
105,강릉,2016-08-09,.122
105,강릉,2016-08-10,.049
105,강릉,2016-08-11,.021
105,강릉,2016-08-12,-.052
105,강릉,2016-08-13,-.098
105,강릉,2016-08-14,-.013
105,강릉,2016-08-15,-.04
105,강릉,2016-08-16,-.045
105,강릉,2016-08-17,-.067
105,강릉,2016-08-18,-.109
105,강릉,2016-08-19,-.13
105,강릉,2016-08-20,-.158
105,강릉,2016-08-21,-.182
105,강릉,2016-08-22,-.197
105,강릉,2016-08-23,-.297
105,강릉,2016-08-24,-.345
105,강릉,2016-08-25,-.381
105,강릉,2016-08-26,-.078
105,강릉,2016-08-27,-.219
105,강릉,2016-08-28,.206
105,강릉,2016-08-29,.41
105,강릉,2016-08-30,.41
105,강릉,2016-08-31,.297
105,강릉,2016-09-01,.218
105,강릉,2016-09-02,.16
105,강릉,2016-09-03,.137
105,강릉,2016-09-04,.219
105,강릉,2016-09-05,.254
105,강릉,2016-09-06,.205
105,강릉,2016-09-07,.197
105,강릉,2016-09-08,.197
105,강릉,2016-09-09,.208
105,강릉,2016-09-10,.167
105,강릉,2016-09-11,.108
105,강릉,2016-09-12,.109
105,강릉,2016-09-13,.091
105,강릉,2016-09-14,.073
105,강릉,2016-09-15,.039
105,강릉,2016-09-16,.002
105,강릉,2016-09-17,0
105,강릉,2016-09-18,.014
105,강릉,2016-09-19,-.002
105,강릉,2016-09-20,-.001
105,강릉,2016-09-21,-.029
105,강릉,2016-09-22,-.037
105,강릉,2016-09-23,-.034
105,강릉,2016-09-24,-.063
105,강릉,2016-09-25,-.084
105,강릉,2016-09-26,-.099
105,강릉,2016-09-27,-.106
105,강릉,2016-09-28,-.032
105,강릉,2016-09-29,-.036
105,강릉,2016-09-30,-.033
105,강릉,2016-10-01,-.041
105,강릉,2016-10-02,-.034
105,강릉,2016-10-03,-.009
105,강릉,2016-10-04,-.088
105,강릉,2016-10-05,-.022
105,강릉,2016-10-06,-.027
105,강릉,2016-10-07,-.026
105,강릉,2016-10-08,-.042
105,강릉,2016-10-09,-.044
105,강릉,2016-10-10,-.05
105,강릉,2016-10-11,-.064
105,강릉,2016-10-12,-.054
105,강릉,2016-10-13,-.114
105,강릉,2016-10-14,-.137
105,강릉,2016-10-15,-.138
105,강릉,2016-10-16,-.137
105,강릉,2016-10-17,-.152
105,강릉,2016-10-18,-.22
105,강릉,2016-10-19,-.223
105,강릉,2016-10-20,-.219
105,강릉,2016-10-21,-.236
105,강릉,2016-10-22,-.228
105,강릉,2016-10-23,-.15
105,강릉,2016-10-24,-.148
105,강릉,2016-10-25,-.111
105,강릉,2016-10-26,-.096
105,강릉,2016-10-27,-.099
105,강릉,2016-10-28,-.107
105,강릉,2016-10-29,-.068
105,강릉,2016-10-30,-.074
105,강릉,2016-10-31,-.091
105,강릉,2016-11-01,-.1
105,강릉,2016-11-02,-.118
105,강릉,2016-11-03,-.104
105,강릉,2016-11-04,-.097
105,강릉,2016-11-05,-.078
105,강릉,2016-11-06,-.099
105,강릉,2016-11-07,-.099
105,강릉,2016-11-08,-.104
105,강릉,2016-11-09,-.089
105,강릉,2016-11-10,-.092
105,강릉,2016-11-11,-.113
105,강릉,2016-11-12,-.12
105,강릉,2016-11-13,-.13
105,강릉,2016-11-14,-.151
105,강릉,2016-11-15,-.158
105,강릉,2016-11-16,-.164
105,강릉,2016-11-17,-.166
105,강릉,2016-11-18,-.175
105,강릉,2016-11-19,-.176
105,강릉,2016-11-20,-.18
105,강릉,2016-11-21,-.168
105,강릉,2016-11-22,-.148
105,강릉,2016-11-23,-.148
105,강릉,2016-11-24,-.151
105,강릉,2016-11-25,-.155
105,강릉,2016-11-26,-.146
105,강릉,2016-11-27,-.141
105,강릉,2016-11-28,-.143
105,강릉,2016-11-29,-.136
105,강릉,2016-11-30,-.134
105,강릉,2016-12-01,-.125
105,강릉,2016-12-02,-.118
105,강릉,2016-12-03,-.116
105,강릉,2016-12-04,-.11
105,강릉,2016-12-05,-.097
105,강릉,2016-12-06,-.097
105,강릉,2016-12-07,-.095
105,강릉,2016-12-08,-.1
105,강릉,2016-12-09,-.098
105,강릉,2016-12-10,-.098
105,강릉,2016-12-11,-.111
105,강릉,2016-12-12,-.15
105,강릉,2016-12-13,-.14
105,강릉,2016-12-14,-.049
105,강릉,2016-12-15,-.032
105,강릉,2016-12-16,-.014
105,강릉,2016-12-17,-.003
105,강릉,2016-12-18,.012
105,강릉,2016-12-19,-.007
105,강릉,2016-12-20,.01
105,강릉,2016-12-21,.061
105,강릉,2016-12-22,.151
105,강릉,2016-12-23,.172
105,강릉,2016-12-24,.178
105,강릉,2016-12-25,.175
105,강릉,2016-12-26,.202
105,강릉,2016-12-27,.265
105,강릉,2016-12-28,.114
105,강릉,2016-12-29,.073
105,강릉,2016-12-30,.094
105,강릉,2016-12-31,-.217
105,강릉,2017-01-01,-.539
105,강릉,2017-01-02,-.567
105,강릉,2017-01-03,-.543
105,강릉,2017-01-04,-.529
105,강릉,2017-01-05,-.453
105,강릉,2017-01-06,-.436
105,강릉,2017-01-07,-.422
105,강릉,2017-01-08,-.375
105,강릉,2017-01-09,-.336
105,강릉,2017-01-10,-.523
105,강릉,2017-01-11,-.476
105,강릉,2017-01-12,-.877
105,강릉,2017-01-13,-.862
105,강릉,2017-01-14,-.848
105,강릉,2017-01-15,-.825
105,강릉,2017-01-16,-.833
105,강릉,2017-01-17,-.831
105,강릉,2017-01-18,-.792
105,강릉,2017-01-19,-.768
105,강릉,2017-01-20,-.627
105,강릉,2017-01-21,-.603
105,강릉,2017-01-22,-.581
105,강릉,2017-01-23,-.529
105,강릉,2017-01-24,-.503
105,강릉,2017-01-25,-.479
105,강릉,2017-01-26,-.469
105,강릉,2017-01-27,-.551
105,강릉,2017-01-28,-.534
105,강릉,2017-01-29,-.521
105,강릉,2017-01-30,-.434
105,강릉,2017-01-31,-.432
105,강릉,2017-02-01,-.432
105,강릉,2017-02-02,-.432
105,강릉,2017-02-03,-.438
105,강릉,2017-02-04,-.534
105,강릉,2017-02-05,-.52
105,강릉,2017-02-06,-.472
105,강릉,2017-02-07,-.463
105,강릉,2017-02-08,-.444
105,강릉,2017-02-09,-.422
105,강릉,2017-02-10,-.491
105,강릉,2017-02-11,-.455
105,강릉,2017-02-12,-.431
105,강릉,2017-02-13,-.413
105,강릉,2017-02-14,-.377
105,강릉,2017-02-15,-.315
105,강릉,2017-02-16,-.304
105,강릉,2017-02-17,-.278
105,강릉,2017-02-18,-.271
105,강릉,2017-02-19,-.19
105,강릉,2017-02-20,-.143
105,강릉,2017-02-21,-.116
105,강릉,2017-02-22,-.394
105,강릉,2017-02-23,-.32
105,강릉,2017-02-24,-.758
105,강릉,2017-02-25,-1.027
105,강릉,2017-02-26,-1.021
105,강릉,2017-02-27,-1.04
105,강릉,2017-02-28,-.979
105,강릉,2017-03-01,-.868
105,강릉,2017-03-02,-.775
105,강릉,2017-03-03,-.899
105,강릉,2017-03-04,-.991
105,강릉,2017-03-05,-.987
105,강릉,2017-03-06,-.962
105,강릉,2017-03-07,-.968
105,강릉,2017-03-08,-.992
105,강릉,2017-03-09,-.968
105,강릉,2017-03-10,-.908
105,강릉,2017-03-11,-.902
105,강릉,2017-03-12,-.849
105,강릉,2017-03-13,-.836
105,강릉,2017-03-14,-.769
105,강릉,2017-03-15,-.747
105,강릉,2017-03-16,-.737
105,강릉,2017-03-17,-.721
105,강릉,2017-03-18,-.725
105,강릉,2017-03-19,-.707
105,강릉,2017-03-20,-.661
105,강릉,2017-03-21,-.53
105,강릉,2017-03-22,-.519
105,강릉,2017-03-23,-.493
105,강릉,2017-03-24,-.506
105,강릉,2017-03-25,-.499
105,강릉,2017-03-26,-.557
105,강릉,2017-03-27,-.736
105,강릉,2017-03-28,-.704
105,강릉,2017-03-29,-.626
105,강릉,2017-03-30,-.601
105,강릉,2017-03-31,-.549
105,강릉,2017-04-01,-.538
105,강릉,2017-04-02,-.526
105,강릉,2017-04-03,-.756
105,강릉,2017-04-04,-.752
105,강릉,2017-04-05,-.759
105,강릉,2017-04-06,-.754
105,강릉,2017-04-07,-.747
105,강릉,2017-04-08,-.712
105,강릉,2017-04-09,-.636
105,강릉,2017-04-10,-.618
105,강릉,2017-04-11,-.577
105,강릉,2017-04-12,-.586
105,강릉,2017-04-13,-.55
105,강릉,2017-04-14,-.522
105,강릉,2017-04-15,-.523
105,강릉,2017-04-16,-.473
105,강릉,2017-04-17,-.362
105,강릉,2017-04-18,-.349
105,강릉,2017-04-19,-.342
105,강릉,2017-04-20,-.366
105,강릉,2017-04-21,-.51
105,강릉,2017-04-22,-.52
105,강릉,2017-04-23,-.579
105,강릉,2017-04-24,-.57
105,강릉,2017-04-25,-.612
105,강릉,2017-04-26,-.665
105,강릉,2017-04-27,-.851
105,강릉,2017-04-28,-.863
105,강릉,2017-04-29,-.848
105,강릉,2017-04-30,-.838
105,강릉,2017-05-01,-.78
105,강릉,2017-05-02,-.787
105,강릉,2017-05-03,-.806
105,강릉,2017-05-04,-.858
105,강릉,2017-05-05,-1.082
105,강릉,2017-05-06,-1.118
105,강릉,2017-05-07,-1.157
105,강릉,2017-05-08,-1.158
105,강릉,2017-05-09,-1.151
105,강릉,2017-05-10,-1.185
105,강릉,2017-05-11,-1.169
105,강릉,2017-05-12,-1.153
105,강릉,2017-05-13,-1.1
105,강릉,2017-05-14,-1.025
105,강릉,2017-05-15,-.991
105,강릉,2017-05-16,-1.005
105,강릉,2017-05-17,-1.011
105,강릉,2017-05-18,-1
105,강릉,2017-05-19,-1.027
105,강릉,2017-05-20,-1.051
105,강릉,2017-05-21,-1.063
105,강릉,2017-05-22,-1.077
105,강릉,2017-05-23,-1.063
105,강릉,2017-05-24,-.89
105,강릉,2017-05-25,-.902
105,강릉,2017-05-26,-.879
105,강릉,2017-05-27,-.858
105,강릉,2017-05-28,-.851
105,강릉,2017-05-29,-.847
105,강릉,2017-05-30,-.864
105,강릉,2017-05-31,-.89
105,강릉,2017-06-01,-.789
105,강릉,2017-06-02,-.794
105,강릉,2017-06-03,-.84
105,강릉,2017-06-04,-.817
105,강릉,2017-06-05,-.835
105,강릉,2017-06-06,-.807
105,강릉,2017-06-07,-.797
105,강릉,2017-06-08,-.815
105,강릉,2017-06-09,-.805
105,강릉,2017-06-10,-.814
105,강릉,2017-06-11,-.825
105,강릉,2017-06-12,-1.073
105,강릉,2017-06-13,-1.085
105,강릉,2017-06-14,-1.102
105,강릉,2017-06-15,-1.112
105,강릉,2017-06-16,-1.137
105,강릉,2017-06-17,-1.159
105,강릉,2017-06-18,-1.189
105,강릉,2017-06-19,-1.491
105,강릉,2017-06-20,-1.707
105,강릉,2017-06-21,-1.7
105,강릉,2017-06-22,-1.723
105,강릉,2017-06-23,-1.78
105,강릉,2017-06-24,-1.79
105,강릉,2017-06-25,-2.009
105,강릉,2017-06-26,-2.632
105,강릉,2017-06-27,-2.823
105,강릉,2017-06-28,-2.776
105,강릉,2017-06-29,-2.747
105,강릉,2017-06-30,-2.688
105,강릉,2017-07-01,-2.943
105,강릉,2017-07-02,-1.5
105,강릉,2017-07-03,-1.152
105,강릉,2017-07-04,-1.252
105,강릉,2017-07-05,-1.379
105,강릉,2017-07-06,-1.333
105,강릉,2017-07-07,-1.364
105,강릉,2017-07-08,-1.183
105,강릉,2017-07-09,-1.257
105,강릉,2017-07-10,-1.275
105,강릉,2017-07-11,-1.157
105,강릉,2017-07-12,-1.182
105,강릉,2017-07-13,-1.208
105,강릉,2017-07-14,-1.259
105,강릉,2017-07-15,-1.296
105,강릉,2017-07-16,-1.239
105,강릉,2017-07-17,-1.249
105,강릉,2017-07-18,-1.256
105,강릉,2017-07-19,-1.565
105,강릉,2017-07-20,-1.559
105,강릉,2017-07-21,-1.524
105,강릉,2017-07-22,-1.417
105,강릉,2017-07-23,-1.342
105,강릉,2017-07-24,-1.384
105,강릉,2017-07-25,-1.398
105,강릉,2017-07-26,-1.388
105,강릉,2017-07-27,-1.398
105,강릉,2017-07-28,-1.382
105,강릉,2017-07-29,-1.416
105,강릉,2017-07-30,-1.443
105,강릉,2017-07-31,-1.484
105,강릉,2017-08-01,-1.552
105,강릉,2017-08-02,-1.54
105,강릉,2017-08-03,-1.528
105,강릉,2017-08-04,-1.536
105,강릉,2017-08-05,-1.528
105,강릉,2017-08-06,-1.54
105,강릉,2017-08-07,-1.589
105,강릉,2017-08-08,-1.587
105,강릉,2017-08-09,-1.439
105,강릉,2017-08-10,-1.148
105,강릉,2017-08-11,-.621
105,강릉,2017-08-12,-.627
105,강릉,2017-08-13,-.657
105,강릉,2017-08-14,-.515
105,강릉,2017-08-15,-.059
105,강릉,2017-08-16,.21
105,강릉,2017-08-17,.238
105,강릉,2017-08-18,.26
105,강릉,2017-08-19,.26
105,강릉,2017-08-20,.321
105,강릉,2017-08-21,.297
105,강릉,2017-08-22,.293
105,강릉,2017-08-23,.234
105,강릉,2017-08-24,.325
105,강릉,2017-08-25,.271
105,강릉,2017-08-26,.228
105,강릉,2017-08-27,.169
105,강릉,2017-08-28,.162
105,강릉,2017-08-29,.071
105,강릉,2017-08-30,.046
105,강릉,2017-08-31,-.035
105,강릉,2017-09-01,-.09
105,강릉,2017-09-02,-.152
105,강릉,2017-09-03,-.202
105,강릉,2017-09-04,-.216
105,강릉,2017-09-05,-.223
105,강릉,2017-09-06,-.262
105,강릉,2017-09-07,-.265
105,강릉,2017-09-08,-.274
105,강릉,2017-09-09,-.281
105,강릉,2017-09-10,-.359
105,강릉,2017-09-11,-.35
105,강릉,2017-09-12,-.363
105,강릉,2017-09-13,-.375
105,강릉,2017-09-14,-.402
105,강릉,2017-09-15,-.437
105,강릉,2017-09-16,-.47
105,강릉,2017-09-17,-.533
105,강릉,2017-09-18,-.513
105,강릉,2017-09-19,-.444
105,강릉,2017-09-20,-.434
105,강릉,2017-09-21,-.468
105,강릉,2017-09-22,-.481
105,강릉,2017-09-23,-.478
105,강릉,2017-09-24,-.505
105,강릉,2017-09-25,-.528
105,강릉,2017-09-26,-.538
105,강릉,2017-09-27,-.56
105,강릉,2017-09-28,-.581
105,강릉,2017-09-29,-.585
105,강릉,2017-09-30,-.585
105,강릉,2017-10-01,-.596
105,강릉,2017-10-02,-.566
105,강릉,2017-10-03,-.486
105,강릉,2017-10-04,-.484
105,강릉,2017-10-05,-.498
105,강릉,2017-10-06,-.464
105,강릉,2017-10-07,-.449
105,강릉,2017-10-08,-.465
105,강릉,2017-10-09,-.47
105,강릉,2017-10-10,-.436
105,강릉,2017-10-11,-.367
105,강릉,2017-10-12,-.356
105,강릉,2017-10-13,-.358
105,강릉,2017-10-14,-.421
105,강릉,2017-10-15,-.435
105,강릉,2017-10-16,-.442
105,강릉,2017-10-17,-.436
105,강릉,2017-10-18,-.41
105,강릉,2017-10-19,-.413
105,강릉,2017-10-20,-.411
105,강릉,2017-10-21,-.429
105,강릉,2017-10-22,-.431
105,강릉,2017-10-23,-.419
105,강릉,2017-10-24,-.418
105,강릉,2017-10-25,-.405
105,강릉,2017-10-26,-.388
105,강릉,2017-10-27,-.394
105,강릉,2017-10-28,-.405
105,강릉,2017-10-29,-.318
105,강릉,2017-10-30,-.325
105,강릉,2017-10-31,-.343
105,강릉,2017-11-01,-.353
105,강릉,2017-11-02,-.375
105,강릉,2017-11-03,-.346
105,강릉,2017-11-04,-.209
105,강릉,2017-11-05,-.215
105,강릉,2017-11-06,-.22
105,강릉,2017-11-07,-.216
105,강릉,2017-11-08,-.223
105,강릉,2017-11-09,-.243
105,강릉,2017-11-10,-.244
105,강릉,2017-11-11,-.258
105,강릉,2017-11-12,-.263
105,강릉,2017-11-13,-.274
105,강릉,2017-11-14,-.295
105,강릉,2017-11-15,-.298
105,강릉,2017-11-16,-.304
105,강릉,2017-11-17,-.306
105,강릉,2017-11-18,-.317
105,강릉,2017-11-19,-.314
105,강릉,2017-11-20,-.372
105,강릉,2017-11-21,-.36
105,강릉,2017-11-22,-.36
105,강릉,2017-11-23,-.362
105,강릉,2017-11-24,-.365
105,강릉,2017-11-25,-.355
105,강릉,2017-11-26,-.345
105,강릉,2017-11-27,-.338
105,강릉,2017-11-28,-.379
105,강릉,2017-11-29,-.38
105,강릉,2017-11-30,-.375
105,강릉,2017-12-01,-.373
105,강릉,2017-12-02,-.367
105,강릉,2017-12-03,-.381
105,강릉,2017-12-04,-.375
105,강릉,2017-12-05,-.364
105,강릉,2017-12-06,-.367
105,강릉,2017-12-07,-.366
105,강릉,2017-12-08,-.37
105,강릉,2017-12-09,-.357
105,강릉,2017-12-10,-.359
105,강릉,2017-12-11,-.36
